Filter Strip %,Till/No Till,Tilling Date,Fertilizer Composition,Spring Fertilizer Amount (kg/ha),Spring Fertilizer Date,Summer Fertilizer Amount (kg/ha),Fertilizer Application Method,Cover Crop,scenario
5,Till,15-Apr,28:10:10,280,1-May,1120,Injection,None,3544
0,Till,1-Apr,Dairy Manure,280,1-May,1120,Injection,None,3545
1,Till,1-Apr,Dairy Manure,280,1-May,1120,Injection,None,3546
3,Till,1-Apr,Dairy Manure,280,1-May,1120,Injection,None,3547
5,Till,1-Apr,Dairy Manure,280,1-May,1120,Injection,None,3548
0,Till,15-Apr,Dairy Manure,280,1-May,1120,Injection,None,3549
1,Till,15-Apr,Dairy Manure,280,1-May,1120,Injection,None,3550
3,Till,15-Apr,Dairy Manure,280,1-May,1120,Injection,None,3551
5,Till,15-Apr,Dairy Manure,280,1-May,1120,Injection,None,3552
0,Till,1-Apr,26:13:00,560,1-May,1120,Injection,None,3553
1,Till,1-Apr,26:13:00,560,1-May,1120,Injection,None,3554
3,Till,1-Apr,26:13:00,560,1-May,1120,Injection,None,3555
5,Till,1-Apr,26:13:00,560,1-May,1120,Injection,None,3556
0,Till,15-Apr,26:13:00,560,1-May,1120,Injection,None,3557
1,Till,15-Apr,26:13:00,560,1-May,1120,Injection,None,3558
3,Till,15-Apr,26:13:00,560,1-May,1120,Injection,None,3559
5,Till,15-Apr,26:13:00,560,1-May,1120,Injection,None,3560
0,Till,1-Apr,28:10:10,560,1-May,1120,Injection,None,3561
1,Till,1-Apr,28:10:10,560,1-May,1120,Injection,None,3562
3,Till,1-Apr,28:10:10,560,1-May,1120,Injection,None,3563
5,Till,1-Apr,28:10:10,560,1-May,1120,Injection,None,3564
0,Till,15-Apr,28:10:10,560,1-May,1120,Injection,None,3565
1,Till,15-Apr,28:10:10,560,1-May,1120,Injection,None,3566
3,Till,15-Apr,28:10:10,560,1-May,1120,Injection,None,3567
5,Till,15-Apr,28:10:10,560,1-May,1120,Injection,None,3568
0,Till,1-Apr,Dairy Manure,560,1-May,1120,Injection,None,3569
1,Till,1-Apr,Dairy Manure,560,1-May,1120,Injection,None,3570
3,Till,1-Apr,Dairy Manure,560,1-May,1120,Injection,None,3571
5,Till,1-Apr,Dairy Manure,560,1-May,1120,Injection,None,3572
0,Till,15-Apr,Dairy Manure,560,1-May,1120,Injection,None,3573
1,Till,15-Apr,Dairy Manure,560,1-May,1120,Injection,None,3574
3,Till,15-Apr,Dairy Manure,560,1-May,1120,Injection,None,3575
5,Till,15-Apr,Dairy Manure,560,1-May,1120,Injection,None,3576
0,Till,1-Apr,26:13:00,1120,1-May,1120,Injection,None,3577
1,Till,1-Apr,26:13:00,1120,1-May,1120,Injection,None,3578
3,Till,1-Apr,26:13:00,1120,1-May,1120,Injection,None,3579
5,Till,1-Apr,26:13:00,1120,1-May,1120,Injection,None,3580
0,Till,15-Apr,26:13:00,1120,1-May,1120,Injection,None,3581
1,Till,15-Apr,26:13:00,1120,1-May,1120,Injection,None,3582
3,Till,15-Apr,26:13:00,1120,1-May,1120,Injection,None,3583
5,Till,15-Apr,26:13:00,1120,1-May,1120,Injection,None,3584
0,Till,1-Apr,28:10:10,1120,1-May,1120,Injection,None,3585
1,Till,1-Apr,28:10:10,1120,1-May,1120,Injection,None,3586
3,Till,1-Apr,28:10:10,1120,1-May,1120,Injection,None,3587
5,Till,1-Apr,28:10:10,1120,1-May,1120,Injection,None,3588
0,Till,15-Apr,28:10:10,1120,1-May,1120,Injection,None,3589
1,Till,15-Apr,28:10:10,1120,1-May,1120,Injection,None,3590
3,Till,15-Apr,28:10:10,1120,1-May,1120,Injection,None,3591
5,Till,15-Apr,28:10:10,1120,1-May,1120,Injection,None,3592
0,Till,1-Apr,Dairy Manure,1120,1-May,1120,Injection,None,3593
1,Till,1-Apr,Dairy Manure,1120,1-May,1120,Injection,None,3594
3,Till,1-Apr,Dairy Manure,1120,1-May,1120,Injection,None,3595
5,Till,1-Apr,Dairy Manure,1120,1-May,1120,Injection,None,3596
0,Till,15-Apr,Dairy Manure,1120,1-May,1120,Injection,None,3597
1,Till,15-Apr,Dairy Manure,1120,1-May,1120,Injection,None,3598
3,Till,15-Apr,Dairy Manure,1120,1-May,1120,Injection,None,3599
5,Till,15-Apr,Dairy Manure,1120,1-May,1120,Injection,None,3600
0,Till,1-Apr,26:13:00,0,1-Feb,0,Aerial Solid,None,3601
1,Till,1-Apr,26:13:00,0,1-Feb,0,Aerial Solid,None,3602
3,Till,1-Apr,26:13:00,0,1-Feb,0,Aerial Solid,None,3603
5,Till,1-Apr,26:13:00,0,1-Feb,0,Aerial Solid,None,3604
0,Till,15-Apr,26:13:00,0,1-Feb,0,Aerial Solid,None,3605
1,Till,15-Apr,26:13:00,0,1-Feb,0,Aerial Solid,None,3606
3,Till,15-Apr,26:13:00,0,1-Feb,0,Aerial Solid,None,3607
5,Till,15-Apr,26:13:00,0,1-Feb,0,Aerial Solid,None,3608
0,Till,1-Apr,28:10:10,0,1-Feb,0,Aerial Solid,None,3609
1,Till,1-Apr,28:10:10,0,1-Feb,0,Aerial Solid,None,3610
3,Till,1-Apr,28:10:10,0,1-Feb,0,Aerial Solid,None,3611
5,Till,1-Apr,28:10:10,0,1-Feb,0,Aerial Solid,None,3612
0,Till,15-Apr,28:10:10,0,1-Feb,0,Aerial Solid,None,3613
1,Till,15-Apr,28:10:10,0,1-Feb,0,Aerial Solid,None,3614
3,Till,15-Apr,28:10:10,0,1-Feb,0,Aerial Solid,None,3615
5,Till,15-Apr,28:10:10,0,1-Feb,0,Aerial Solid,None,3616
0,Till,1-Apr,Dairy Manure,0,1-Feb,0,Aerial Solid,None,3617
1,Till,1-Apr,Dairy Manure,0,1-Feb,0,Aerial Solid,None,3618
3,Till,1-Apr,Dairy Manure,0,1-Feb,0,Aerial Solid,None,3619
5,Till,1-Apr,Dairy Manure,0,1-Feb,0,Aerial Solid,None,3620
0,Till,15-Apr,Dairy Manure,0,1-Feb,0,Aerial Solid,None,3621
1,Till,15-Apr,Dairy Manure,0,1-Feb,0,Aerial Solid,None,3622
3,Till,15-Apr,Dairy Manure,0,1-Feb,0,Aerial Solid,None,3623
5,Till,15-Apr,Dairy Manure,0,1-Feb,0,Aerial Solid,None,3624
0,Till,1-Apr,26:13:00,140,1-Feb,0,Aerial Solid,None,3625
1,Till,1-Apr,26:13:00,140,1-Feb,0,Aerial Solid,None,3626
3,Till,1-Apr,26:13:00,140,1-Feb,0,Aerial Solid,None,3627
5,Till,1-Apr,26:13:00,140,1-Feb,0,Aerial Solid,None,3628
0,Till,15-Apr,26:13:00,140,1-Feb,0,Aerial Solid,None,3629
1,Till,15-Apr,26:13:00,140,1-Feb,0,Aerial Solid,None,3630
3,Till,15-Apr,26:13:00,140,1-Feb,0,Aerial Solid,None,3631
5,Till,15-Apr,26:13:00,140,1-Feb,0,Aerial Solid,None,3632
0,Till,1-Apr,28:10:10,140,1-Feb,0,Aerial Solid,None,3633
1,Till,1-Apr,28:10:10,140,1-Feb,0,Aerial Solid,None,3634
3,Till,1-Apr,28:10:10,140,1-Feb,0,Aerial Solid,None,3635
5,Till,1-Apr,28:10:10,140,1-Feb,0,Aerial Solid,None,3636
0,Till,15-Apr,28:10:10,140,1-Feb,0,Aerial Solid,None,3637
1,Till,15-Apr,28:10:10,140,1-Feb,0,Aerial Solid,None,3638
3,Till,15-Apr,28:10:10,140,1-Feb,0,Aerial Solid,None,3639
5,Till,15-Apr,28:10:10,140,1-Feb,0,Aerial Solid,None,3640
0,Till,1-Apr,Dairy Manure,140,1-Feb,0,Aerial Solid,None,3641
1,Till,1-Apr,Dairy Manure,140,1-Feb,0,Aerial Solid,None,3642
3,Till,1-Apr,Dairy Manure,140,1-Feb,0,Aerial Solid,None,3643
5,Till,1-Apr,Dairy Manure,140,1-Feb,0,Aerial Solid,None,3644
0,Till,15-Apr,Dairy Manure,140,1-Feb,0,Aerial Solid,None,3645
1,Till,15-Apr,Dairy Manure,140,1-Feb,0,Aerial Solid,None,3646
3,Till,15-Apr,Dairy Manure,140,1-Feb,0,Aerial Solid,None,3647
5,Till,15-Apr,Dairy Manure,140,1-Feb,0,Aerial Solid,None,3648
0,Till,1-Apr,26:13:00,280,1-Feb,0,Aerial Solid,None,3649
1,Till,1-Apr,26:13:00,280,1-Feb,0,Aerial Solid,None,3650
3,Till,1-Apr,26:13:00,280,1-Feb,0,Aerial Solid,None,3651
5,Till,1-Apr,26:13:00,280,1-Feb,0,Aerial Solid,None,3652
0,Till,15-Apr,26:13:00,280,1-Feb,0,Aerial Solid,None,3653
1,Till,15-Apr,26:13:00,280,1-Feb,0,Aerial Solid,None,3654
3,Till,15-Apr,26:13:00,280,1-Feb,0,Aerial Solid,None,3655
5,Till,15-Apr,26:13:00,280,1-Feb,0,Aerial Solid,None,3656
0,Till,1-Apr,28:10:10,280,1-Feb,0,Aerial Solid,None,3657
1,Till,1-Apr,28:10:10,280,1-Feb,0,Aerial Solid,None,3658
3,Till,1-Apr,28:10:10,280,1-Feb,0,Aerial Solid,None,3659
5,Till,1-Apr,28:10:10,280,1-Feb,0,Aerial Solid,None,3660
0,Till,15-Apr,28:10:10,280,1-Feb,0,Aerial Solid,None,3661
1,Till,15-Apr,28:10:10,280,1-Feb,0,Aerial Solid,None,3662
3,Till,15-Apr,28:10:10,280,1-Feb,0,Aerial Solid,None,3663
5,Till,15-Apr,28:10:10,280,1-Feb,0,Aerial Solid,None,3664
0,Till,1-Apr,Dairy Manure,280,1-Feb,0,Aerial Solid,None,3665
1,Till,1-Apr,Dairy Manure,280,1-Feb,0,Aerial Solid,None,3666
3,Till,1-Apr,Dairy Manure,280,1-Feb,0,Aerial Solid,None,3667
5,Till,1-Apr,Dairy Manure,280,1-Feb,0,Aerial Solid,None,3668
0,Till,15-Apr,Dairy Manure,280,1-Feb,0,Aerial Solid,None,3669
1,Till,15-Apr,Dairy Manure,280,1-Feb,0,Aerial Solid,None,3670
3,Till,15-Apr,Dairy Manure,280,1-Feb,0,Aerial Solid,None,3671
5,Till,15-Apr,Dairy Manure,280,1-Feb,0,Aerial Solid,None,3672
0,Till,1-Apr,26:13:00,560,1-Feb,0,Aerial Solid,None,3673
1,Till,1-Apr,26:13:00,560,1-Feb,0,Aerial Solid,None,3674
3,Till,1-Apr,26:13:00,560,1-Feb,0,Aerial Solid,None,3675
5,Till,1-Apr,26:13:00,560,1-Feb,0,Aerial Solid,None,3676
0,Till,15-Apr,26:13:00,560,1-Feb,0,Aerial Solid,None,3677
1,Till,15-Apr,26:13:00,560,1-Feb,0,Aerial Solid,None,3678
3,Till,15-Apr,26:13:00,560,1-Feb,0,Aerial Solid,None,3679
5,Till,15-Apr,26:13:00,560,1-Feb,0,Aerial Solid,None,3680
0,Till,1-Apr,28:10:10,560,1-Feb,0,Aerial Solid,None,3681
1,Till,1-Apr,28:10:10,560,1-Feb,0,Aerial Solid,None,3682
3,Till,1-Apr,28:10:10,560,1-Feb,0,Aerial Solid,None,3683
5,Till,1-Apr,28:10:10,560,1-Feb,0,Aerial Solid,None,3684
0,Till,15-Apr,28:10:10,560,1-Feb,0,Aerial Solid,None,3685
1,Till,15-Apr,28:10:10,560,1-Feb,0,Aerial Solid,None,3686
3,Till,15-Apr,28:10:10,560,1-Feb,0,Aerial Solid,None,3687
5,Till,15-Apr,28:10:10,560,1-Feb,0,Aerial Solid,None,3688
0,Till,1-Apr,Dairy Manure,560,1-Feb,0,Aerial Solid,None,3689
1,Till,1-Apr,Dairy Manure,560,1-Feb,0,Aerial Solid,None,3690
3,Till,1-Apr,Dairy Manure,560,1-Feb,0,Aerial Solid,None,3691
5,Till,1-Apr,Dairy Manure,560,1-Feb,0,Aerial Solid,None,3692
0,Till,15-Apr,Dairy Manure,560,1-Feb,0,Aerial Solid,None,3693
1,Till,15-Apr,Dairy Manure,560,1-Feb,0,Aerial Solid,None,3694
3,Till,15-Apr,Dairy Manure,560,1-Feb,0,Aerial Solid,None,3695
5,Till,15-Apr,Dairy Manure,560,1-Feb,0,Aerial Solid,None,3696
0,Till,1-Apr,26:13:00,1120,1-Feb,0,Aerial Solid,None,3697
1,Till,1-Apr,26:13:00,1120,1-Feb,0,Aerial Solid,None,3698
3,Till,1-Apr,26:13:00,1120,1-Feb,0,Aerial Solid,None,3699
5,Till,1-Apr,26:13:00,1120,1-Feb,0,Aerial Solid,None,3700
0,Till,15-Apr,26:13:00,1120,1-Feb,0,Aerial Solid,None,3701
1,Till,15-Apr,26:13:00,1120,1-Feb,0,Aerial Solid,None,3702
3,Till,15-Apr,26:13:00,1120,1-Feb,0,Aerial Solid,None,3703
5,Till,15-Apr,26:13:00,1120,1-Feb,0,Aerial Solid,None,3704
0,Till,1-Apr,28:10:10,1120,1-Feb,0,Aerial Solid,None,3705
1,Till,1-Apr,28:10:10,1120,1-Feb,0,Aerial Solid,None,3706
3,Till,1-Apr,28:10:10,1120,1-Feb,0,Aerial Solid,None,3707
5,Till,1-Apr,28:10:10,1120,1-Feb,0,Aerial Solid,None,3708
0,Till,15-Apr,28:10:10,1120,1-Feb,0,Aerial Solid,None,3709
1,Till,15-Apr,28:10:10,1120,1-Feb,0,Aerial Solid,None,3710
3,Till,15-Apr,28:10:10,1120,1-Feb,0,Aerial Solid,None,3711
5,Till,15-Apr,28:10:10,1120,1-Feb,0,Aerial Solid,None,3712
0,Till,1-Apr,Dairy Manure,1120,1-Feb,0,Aerial Solid,None,3713
1,Till,1-Apr,Dairy Manure,1120,1-Feb,0,Aerial Solid,None,3714
3,Till,1-Apr,Dairy Manure,1120,1-Feb,0,Aerial Solid,None,3715
5,Till,1-Apr,Dairy Manure,1120,1-Feb,0,Aerial Solid,None,3716
0,Till,15-Apr,Dairy Manure,1120,1-Feb,0,Aerial Solid,None,3717
1,Till,15-Apr,Dairy Manure,1120,1-Feb,0,Aerial Solid,None,3718
3,Till,15-Apr,Dairy Manure,1120,1-Feb,0,Aerial Solid,None,3719
5,Till,15-Apr,Dairy Manure,1120,1-Feb,0,Aerial Solid,None,3720
0,Till,1-Apr,26:13:00,0,1-May,0,Aerial Solid,None,3721
1,Till,1-Apr,26:13:00,0,1-May,0,Aerial Solid,None,3722
3,Till,1-Apr,26:13:00,0,1-May,0,Aerial Solid,None,3723
5,Till,1-Apr,26:13:00,0,1-May,0,Aerial Solid,None,3724
0,Till,15-Apr,26:13:00,0,1-May,0,Aerial Solid,None,3725
1,Till,15-Apr,26:13:00,0,1-May,0,Aerial Solid,None,3726
3,Till,15-Apr,26:13:00,0,1-May,0,Aerial Solid,None,3727
5,Till,15-Apr,26:13:00,0,1-May,0,Aerial Solid,None,3728
0,Till,1-Apr,28:10:10,0,1-May,0,Aerial Solid,None,3729
1,Till,1-Apr,28:10:10,0,1-May,0,Aerial Solid,None,3730
3,Till,1-Apr,28:10:10,0,1-May,0,Aerial Solid,None,3731
5,Till,1-Apr,28:10:10,0,1-May,0,Aerial Solid,None,3732
0,Till,15-Apr,28:10:10,0,1-May,0,Aerial Solid,None,3733
1,Till,15-Apr,28:10:10,0,1-May,0,Aerial Solid,None,3734
3,Till,15-Apr,28:10:10,0,1-May,0,Aerial Solid,None,3735
5,Till,15-Apr,28:10:10,0,1-May,0,Aerial Solid,None,3736
0,Till,1-Apr,Dairy Manure,0,1-May,0,Aerial Solid,None,3737
1,Till,1-Apr,Dairy Manure,0,1-May,0,Aerial Solid,None,3738
3,Till,1-Apr,Dairy Manure,0,1-May,0,Aerial Solid,None,3739
5,Till,1-Apr,Dairy Manure,0,1-May,0,Aerial Solid,None,3740
0,Till,15-Apr,Dairy Manure,0,1-May,0,Aerial Solid,None,3741
1,Till,15-Apr,Dairy Manure,0,1-May,0,Aerial Solid,None,3742
3,Till,15-Apr,Dairy Manure,0,1-May,0,Aerial Solid,None,3743
5,Till,15-Apr,Dairy Manure,0,1-May,0,Aerial Solid,None,3744
0,Till,1-Apr,26:13:00,140,1-May,0,Aerial Solid,None,3745
1,Till,1-Apr,26:13:00,140,1-May,0,Aerial Solid,None,3746
3,Till,1-Apr,26:13:00,140,1-May,0,Aerial Solid,None,3747
5,Till,1-Apr,26:13:00,140,1-May,0,Aerial Solid,None,3748
0,Till,15-Apr,26:13:00,140,1-May,0,Aerial Solid,None,3749
1,Till,15-Apr,26:13:00,140,1-May,0,Aerial Solid,None,3750
3,Till,15-Apr,26:13:00,140,1-May,0,Aerial Solid,None,3751
5,Till,15-Apr,26:13:00,140,1-May,0,Aerial Solid,None,3752
0,Till,1-Apr,28:10:10,140,1-May,0,Aerial Solid,None,3753
1,Till,1-Apr,28:10:10,140,1-May,0,Aerial Solid,None,3754
3,Till,1-Apr,28:10:10,140,1-May,0,Aerial Solid,None,3755
5,Till,1-Apr,28:10:10,140,1-May,0,Aerial Solid,None,3756
0,Till,15-Apr,28:10:10,140,1-May,0,Aerial Solid,None,3757
1,Till,15-Apr,28:10:10,140,1-May,0,Aerial Solid,None,3758
3,Till,15-Apr,28:10:10,140,1-May,0,Aerial Solid,None,3759
5,Till,15-Apr,28:10:10,140,1-May,0,Aerial Solid,None,3760
0,Till,1-Apr,Dairy Manure,140,1-May,0,Aerial Solid,None,3761
1,Till,1-Apr,Dairy Manure,140,1-May,0,Aerial Solid,None,3762
3,Till,1-Apr,Dairy Manure,140,1-May,0,Aerial Solid,None,3763
5,Till,1-Apr,Dairy Manure,140,1-May,0,Aerial Solid,None,3764
0,Till,15-Apr,Dairy Manure,140,1-May,0,Aerial Solid,None,3765
1,Till,15-Apr,Dairy Manure,140,1-May,0,Aerial Solid,None,3766
3,Till,15-Apr,Dairy Manure,140,1-May,0,Aerial Solid,None,3767
5,Till,15-Apr,Dairy Manure,140,1-May,0,Aerial Solid,None,3768
0,Till,1-Apr,26:13:00,280,1-May,0,Aerial Solid,None,3769
1,Till,1-Apr,26:13:00,280,1-May,0,Aerial Solid,None,3770
3,Till,1-Apr,26:13:00,280,1-May,0,Aerial Solid,None,3771
5,Till,1-Apr,26:13:00,280,1-May,0,Aerial Solid,None,3772
0,Till,15-Apr,26:13:00,280,1-May,0,Aerial Solid,None,3773
1,Till,15-Apr,26:13:00,280,1-May,0,Aerial Solid,None,3774
3,Till,15-Apr,26:13:00,280,1-May,0,Aerial Solid,None,3775
5,Till,15-Apr,26:13:00,280,1-May,0,Aerial Solid,None,3776
0,Till,1-Apr,28:10:10,280,1-May,0,Aerial Solid,None,3777
1,Till,1-Apr,28:10:10,280,1-May,0,Aerial Solid,None,3778
3,Till,1-Apr,28:10:10,280,1-May,0,Aerial Solid,None,3779
5,Till,1-Apr,28:10:10,280,1-May,0,Aerial Solid,None,3780
0,Till,15-Apr,28:10:10,280,1-May,0,Aerial Solid,None,3781
1,Till,15-Apr,28:10:10,280,1-May,0,Aerial Solid,None,3782
3,Till,15-Apr,28:10:10,280,1-May,0,Aerial Solid,None,3783
5,Till,15-Apr,28:10:10,280,1-May,0,Aerial Solid,None,3784
0,Till,1-Apr,Dairy Manure,280,1-May,0,Aerial Solid,None,3785
1,Till,1-Apr,Dairy Manure,280,1-May,0,Aerial Solid,None,3786
3,Till,1-Apr,Dairy Manure,280,1-May,0,Aerial Solid,None,3787
5,Till,1-Apr,Dairy Manure,280,1-May,0,Aerial Solid,None,3788
0,Till,15-Apr,Dairy Manure,280,1-May,0,Aerial Solid,None,3789
1,Till,15-Apr,Dairy Manure,280,1-May,0,Aerial Solid,None,3790
3,Till,15-Apr,Dairy Manure,280,1-May,0,Aerial Solid,None,3791
5,Till,15-Apr,Dairy Manure,280,1-May,0,Aerial Solid,None,3792
0,Till,1-Apr,26:13:00,560,1-May,0,Aerial Solid,None,3793
1,Till,1-Apr,26:13:00,560,1-May,0,Aerial Solid,None,3794
3,Till,1-Apr,26:13:00,560,1-May,0,Aerial Solid,None,3795
5,Till,1-Apr,26:13:00,560,1-May,0,Aerial Solid,None,3796
0,Till,15-Apr,26:13:00,560,1-May,0,Aerial Solid,None,3797
1,Till,15-Apr,26:13:00,560,1-May,0,Aerial Solid,None,3798
3,Till,15-Apr,26:13:00,560,1-May,0,Aerial Solid,None,3799
5,Till,15-Apr,26:13:00,560,1-May,0,Aerial Solid,None,3800
0,Till,1-Apr,28:10:10,560,1-May,0,Aerial Solid,None,3801
1,Till,1-Apr,28:10:10,560,1-May,0,Aerial Solid,None,3802
3,Till,1-Apr,28:10:10,560,1-May,0,Aerial Solid,None,3803
5,Till,1-Apr,28:10:10,560,1-May,0,Aerial Solid,None,3804
0,Till,15-Apr,28:10:10,560,1-May,0,Aerial Solid,None,3805
1,Till,15-Apr,28:10:10,560,1-May,0,Aerial Solid,None,3806
3,Till,15-Apr,28:10:10,560,1-May,0,Aerial Solid,None,3807
5,Till,15-Apr,28:10:10,560,1-May,0,Aerial Solid,None,3808
0,Till,1-Apr,Dairy Manure,560,1-May,0,Aerial Solid,None,3809
1,Till,1-Apr,Dairy Manure,560,1-May,0,Aerial Solid,None,3810
3,Till,1-Apr,Dairy Manure,560,1-May,0,Aerial Solid,None,3811
5,Till,1-Apr,Dairy Manure,560,1-May,0,Aerial Solid,None,3812
0,Till,15-Apr,Dairy Manure,560,1-May,0,Aerial Solid,None,3813
1,Till,15-Apr,Dairy Manure,560,1-May,0,Aerial Solid,None,3814
3,Till,15-Apr,Dairy Manure,560,1-May,0,Aerial Solid,None,3815
5,Till,15-Apr,Dairy Manure,560,1-May,0,Aerial Solid,None,3816
0,Till,1-Apr,26:13:00,1120,1-May,0,Aerial Solid,None,3817
1,Till,1-Apr,26:13:00,1120,1-May,0,Aerial Solid,None,3818
3,Till,1-Apr,26:13:00,1120,1-May,0,Aerial Solid,None,3819
5,Till,1-Apr,26:13:00,1120,1-May,0,Aerial Solid,None,3820
0,Till,15-Apr,26:13:00,1120,1-May,0,Aerial Solid,None,3821
1,Till,15-Apr,26:13:00,1120,1-May,0,Aerial Solid,None,3822
3,Till,15-Apr,26:13:00,1120,1-May,0,Aerial Solid,None,3823
5,Till,15-Apr,26:13:00,1120,1-May,0,Aerial Solid,None,3824
0,Till,1-Apr,28:10:10,1120,1-May,0,Aerial Solid,None,3825
1,Till,1-Apr,28:10:10,1120,1-May,0,Aerial Solid,None,3826
3,Till,1-Apr,28:10:10,1120,1-May,0,Aerial Solid,None,3827
5,Till,1-Apr,28:10:10,1120,1-May,0,Aerial Solid,None,3828
0,Till,15-Apr,28:10:10,1120,1-May,0,Aerial Solid,None,3829
1,Till,15-Apr,28:10:10,1120,1-May,0,Aerial Solid,None,3830
3,Till,15-Apr,28:10:10,1120,1-May,0,Aerial Solid,None,3831
5,Till,15-Apr,28:10:10,1120,1-May,0,Aerial Solid,None,3832
0,Till,1-Apr,Dairy Manure,1120,1-May,0,Aerial Solid,None,3833
1,Till,1-Apr,Dairy Manure,1120,1-May,0,Aerial Solid,None,3834
3,Till,1-Apr,Dairy Manure,1120,1-May,0,Aerial Solid,None,3835
5,Till,1-Apr,Dairy Manure,1120,1-May,0,Aerial Solid,None,3836
0,Till,15-Apr,Dairy Manure,1120,1-May,0,Aerial Solid,None,3837
1,Till,15-Apr,Dairy Manure,1120,1-May,0,Aerial Solid,None,3838
3,Till,15-Apr,Dairy Manure,1120,1-May,0,Aerial Solid,None,3839
5,Till,15-Apr,Dairy Manure,1120,1-May,0,Aerial Solid,None,3840
0,Till,1-Apr,26:13:00,0,1-Feb,140,Aerial Solid,None,3841
1,Till,1-Apr,26:13:00,0,1-Feb,140,Aerial Solid,None,3842
3,Till,1-Apr,26:13:00,0,1-Feb,140,Aerial Solid,None,3843
5,Till,1-Apr,26:13:00,0,1-Feb,140,Aerial Solid,None,3844
0,Till,15-Apr,26:13:00,0,1-Feb,140,Aerial Solid,None,3845
1,Till,15-Apr,26:13:00,0,1-Feb,140,Aerial Solid,None,3846
3,Till,15-Apr,26:13:00,0,1-Feb,140,Aerial Solid,None,3847
5,Till,15-Apr,26:13:00,0,1-Feb,140,Aerial Solid,None,3848
0,Till,1-Apr,28:10:10,0,1-Feb,140,Aerial Solid,None,3849
1,Till,1-Apr,28:10:10,0,1-Feb,140,Aerial Solid,None,3850
3,Till,1-Apr,28:10:10,0,1-Feb,140,Aerial Solid,None,3851
5,Till,1-Apr,28:10:10,0,1-Feb,140,Aerial Solid,None,3852
0,Till,15-Apr,28:10:10,0,1-Feb,140,Aerial Solid,None,3853
1,Till,15-Apr,28:10:10,0,1-Feb,140,Aerial Solid,None,3854
3,Till,15-Apr,28:10:10,0,1-Feb,140,Aerial Solid,None,3855
5,Till,15-Apr,28:10:10,0,1-Feb,140,Aerial Solid,None,3856
0,Till,1-Apr,Dairy Manure,0,1-Feb,140,Aerial Solid,None,3857
1,Till,1-Apr,Dairy Manure,0,1-Feb,140,Aerial Solid,None,3858
3,Till,1-Apr,Dairy Manure,0,1-Feb,140,Aerial Solid,None,3859
5,Till,1-Apr,Dairy Manure,0,1-Feb,140,Aerial Solid,None,3860
0,Till,15-Apr,Dairy Manure,0,1-Feb,140,Aerial Solid,None,3861
1,Till,15-Apr,Dairy Manure,0,1-Feb,140,Aerial Solid,None,3862
3,Till,15-Apr,Dairy Manure,0,1-Feb,140,Aerial Solid,None,3863
5,Till,15-Apr,Dairy Manure,0,1-Feb,140,Aerial Solid,None,3864
0,Till,1-Apr,26:13:00,140,1-Feb,140,Aerial Solid,None,3865
1,Till,1-Apr,26:13:00,140,1-Feb,140,Aerial Solid,None,3866
3,Till,1-Apr,26:13:00,140,1-Feb,140,Aerial Solid,None,3867
5,Till,1-Apr,26:13:00,140,1-Feb,140,Aerial Solid,None,3868
0,Till,15-Apr,26:13:00,140,1-Feb,140,Aerial Solid,None,3869
1,Till,15-Apr,26:13:00,140,1-Feb,140,Aerial Solid,None,3870
3,Till,15-Apr,26:13:00,140,1-Feb,140,Aerial Solid,None,3871
5,Till,15-Apr,26:13:00,140,1-Feb,140,Aerial Solid,None,3872
0,Till,1-Apr,28:10:10,140,1-Feb,140,Aerial Solid,None,3873
1,Till,1-Apr,28:10:10,140,1-Feb,140,Aerial Solid,None,3874
3,Till,1-Apr,28:10:10,140,1-Feb,140,Aerial Solid,None,3875
5,Till,1-Apr,28:10:10,140,1-Feb,140,Aerial Solid,None,3876
0,Till,15-Apr,28:10:10,140,1-Feb,140,Aerial Solid,None,3877
1,Till,15-Apr,28:10:10,140,1-Feb,140,Aerial Solid,None,3878
3,Till,15-Apr,28:10:10,140,1-Feb,140,Aerial Solid,None,3879
5,Till,15-Apr,28:10:10,140,1-Feb,140,Aerial Solid,None,3880
0,Till,1-Apr,Dairy Manure,140,1-Feb,140,Aerial Solid,None,3881
1,Till,1-Apr,Dairy Manure,140,1-Feb,140,Aerial Solid,None,3882
3,Till,1-Apr,Dairy Manure,140,1-Feb,140,Aerial Solid,None,3883
5,Till,1-Apr,Dairy Manure,140,1-Feb,140,Aerial Solid,None,3884
0,Till,15-Apr,Dairy Manure,140,1-Feb,140,Aerial Solid,None,3885
1,Till,15-Apr,Dairy Manure,140,1-Feb,140,Aerial Solid,None,3886
3,Till,15-Apr,Dairy Manure,140,1-Feb,140,Aerial Solid,None,3887
5,Till,15-Apr,Dairy Manure,140,1-Feb,140,Aerial Solid,None,3888
0,Till,1-Apr,26:13:00,280,1-Feb,140,Aerial Solid,None,3889
1,Till,1-Apr,26:13:00,280,1-Feb,140,Aerial Solid,None,3890
3,Till,1-Apr,26:13:00,280,1-Feb,140,Aerial Solid,None,3891
5,Till,1-Apr,26:13:00,280,1-Feb,140,Aerial Solid,None,3892
0,Till,15-Apr,26:13:00,280,1-Feb,140,Aerial Solid,None,3893
1,Till,15-Apr,26:13:00,280,1-Feb,140,Aerial Solid,None,3894
3,Till,15-Apr,26:13:00,280,1-Feb,140,Aerial Solid,None,3895
